dataset_name,variable_name,variable_rename,variable_label,storage_type,is_categorical,levels,value_labels,n_missing,n_obs,pct_missing,cleaning_flag,rename_suggestion,conflict_flag,remedial_note
shrug_pc11_td.dta,pc11_td_commerce_gov,,Govt. Degree College-Commerce Only (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 9; 10; 13,,1326,7526,0.176,,,,
shrug_pc11_td.dta,pc11_td_commerce_priv,,Private Degree College-Commerce Only (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 18; 22; 31,,1328,7526,0.176,,,,
shrug_pc11_td.dta,pc11_td_arts_sci_gov,,Govt. Degree College-Art and Science Only (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 7; 8; 10; 12; 13; 14,,243,7526,0.032,,,,
shrug_pc11_td.dta,pc11_td_arts_sci_priv,,Private Degree College-Art and Science Only (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 13; 14; 15; 20; 28; 31; 47,,252,7526,0.033,,,,
shrug_pc11_td.dta,pc11_td_arts_co_gov,,Govt. Degree College-Art and Commerce Only (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 10; 13; 15,,242,7526,0.032,,,,
shrug_pc11_td.dta,pc11_td_arts_co_priv,,Private Degree College-Art and Commerce Only (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 13; 15; 21; 23; 31,,251,7526,0.033,,,,
shrug_pc11_td.dta,pc11_td_art_sc_co_gov,,"Govt. Degree College-Art,Science and Commerce (Numbers))",byte,0,,,60,7526,0.008,,,,
shrug_pc11_td.dta,pc11_td_art_sc_co_priv,,"Private Degree College-Art,Science and Commerce (Numbers)",int,0,,,64,7526,0.009,,,,
shrug_pc11_td.dta,pc11_td_law_gov,,Govt. Degree College-Law (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 10,,77,7526,0.010,,,,
shrug_pc11_td.dta,pc11_td_law_priv,,Private Degree College-Law (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 8; 11; 12; 23,,80,7526,0.011,,,,
shrug_pc11_td.dta,pc11_td_col_gov,,Govt. Degree College-University (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6,,243,7526,0.032,,,,
shrug_pc11_td.dta,pc11_td_col_priv,,Private Degree College-University (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 15,,252,7526,0.033,,,,
shrug_pc11_td.dta,pc11_td_oth_col_gov,,Govt. Degree College-Others (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 9; 11; 15; 27,,255,7526,0.034,,,,
shrug_pc11_td.dta,pc11_td_oth_col_priv,,Private Degree College-Others (Numbers),int,0,,,252,7526,0.033,,,,
shrug_pc11_td.dta,pc11_td_medical_gov,,Govt.-Medical College (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 8; 12; 13,,79,7526,0.010,,,,
shrug_pc11_td.dta,pc11_td_medical_priv,,Private-Medical College (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 10; 11; 24; 28; 38,,81,7526,0.011,,,,
shrug_pc11_td.dta,pc11_td_engg_gov,,Govt.-Engineering College (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 13; 17,,79,7526,0.010,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_engg_priv,,Private-Engineering College (Numbers),byte,0,,,82,7526,0.011,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mgt_gov,,Govt.-Management Institute (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 10; 15; 21,,78,7526,0.010,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mgt_priv,,Private-Management Institute (Numbers),int,0,,,81,7526,0.011,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_poly_gov,,Govt.-Polytechnic (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 8; 12; 14; 18; 22,,79,7526,0.010,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_poly_priv,,Private-Polytechnic (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 20; 32; 79,,84,7526,0.011,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sh_inst_gov,,Govt.-Shorthand (Numbers)),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 10; 12; 17; 22; 29; 38; 50; 108,,1374,7526,0.183,,,,
shrug_pc11_td.dta,pc11_td_sh_inst_priv,,Private-Shorthand (Numbers),int,0,,,1374,7526,0.183,,,,
shrug_pc11_td.dta,pc11_td_type_inst_gov,,Govt.-Typewriting (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 8; 9; 10; 11; 12; 13; 25; 37; 38,,1397,7526,0.186,,,,
shrug_pc11_td.dta,pc11_td_type_inst_priv,,Private-Typewriting (Numbers),int,0,,,1372,7526,0.182,,,,
shrug_pc11_td.dta,pc11_td_sh_type_in_gov,,Govt.-Shorthand and Typewriting (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 12; 15; 20; 38,,121,7526,0.016,,,,
shrug_pc11_td.dta,pc11_td_sh_type_in_priv,,Private-Shorthand and Typewriting (Numbers),int,0,,,128,7526,0.017,,,,
shrug_pc11_td.dta,pc11_td_ms_off_gov,,Govt.-MS Office (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 7; 9; 10; 11; 60,,522,7526,0.069,,,,
shrug_pc11_td.dta,pc11_td_ms_off_priv,,Private-MS Office (Numbers),int,0,,,525,7526,0.070,,,,
shrug_pc11_td.dta,pc11_td_dtp_publ_gov,,Govt.-Desk Top Publishing (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 9; 10; 28,,649,7526,0.086,,,,
shrug_pc11_td.dta,pc11_td_dtp_publ_priv,,Private-Desk Top Publishing (Numbers),int,0,,,649,7526,0.086,,,,
shrug_pc11_td.dta,pc11_td_oth_voc_gov,,Govt.-Vocational(Others) (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 13; 15; 20; 21; 22; 48,,312,7526,0.041,,,,
shrug_pc11_td.dta,pc11_td_oth_voc_priv,,Private-Vocational(Others) (Numbers),int,0,,,309,7526,0.041,,,,
shrug_pc11_td.dta,pc11_td_educ_nf_gov,,Govt.-Non Formal Education (Numbers)),int,0,,,107,7526,0.014,,,,
shrug_pc11_td.dta,pc11_td_educ_nf_priv,,Private-Non Formal Education (Numbers),int,0,,,161,7526,0.021,,,,
shrug_pc11_td.dta,pc11_td_disab_sch_gov,,Govt.-Special School for Disabled (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 8; 10; 11; 12; 16; 22; 23,,130,7526,0.017,,,,
shrug_pc11_td.dta,pc11_td_disab_sch_priv,,Private-Special School for Disabled (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 14; 15; 18; 22; 44,,134,7526,0.018,,,,
shrug_pc11_td.dta,pc11_td_oth_educ_gov,,Govt.-Others(Specify) (Numbers)),int,0,,,1141,7526,0.152,,,,
shrug_pc11_td.dta,pc11_td_oth_educ_priv,,Private-Others(Specify) (Numbers),int,0,,,1143,7526,0.152,,,,
shrug_pc11_td.dta,pc11_td_orph_home_gov,,Govt.-Orphanage Home (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 11; 17; 26,,186,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_orph_home_priv,,Private-Orphanage Home (Numbers),byte,0,,,181,7526,0.024,,,,
shrug_pc11_td.dta,pc11_td_wwh_gov,,Govt.-Working Women's Hostel (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 16; 18; 20; 23; 32; 38; 40; 46; 82,,187,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_wwh_priv,,Private-Working Women's Hostel (Numbers),int,0,,,185,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_old_home_gov,,Govt.-Old Age Home (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 7,,187,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_old_home_priv,,Private-Old Age Home (Numbers),byte,0,,,185,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_stadium_gov,,Govt.-Stadium (Numbers)),int,0,,,176,7526,0.023,,,,
shrug_pc11_td.dta,pc11_td_stadium_priv,,Private-Stadium (Numbers),int,0,,,192,7526,0.026,,,,
shrug_pc11_td.dta,pc11_td_cinema_gov,,Govt.-Cinema Theatre (Numbers)),byte,1,0; 1; 2; 3; 4; 5; 6; 8; 9; 13; 15,,186,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_cinema_priv,,Private-Cinema Theatre (Numbers),int,0,,,188,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_auditorium_gov,,Govt.-Auditorium/Community Hall (Numbers)),int,0,,,178,7526,0.024,,,,
shrug_pc11_td.dta,pc11_td_auditorium_priv,,Private-Auditorium/Community Hall (Numbers),int,0,,,182,7526,0.024,,,,
shrug_pc11_td.dta,pc11_td_p_lib_gov,,Govt.-Public Library (Numbers)),int,0,,,172,7526,0.023,,,,
shrug_pc11_td.dta,pc11_td_p_lib_priv,,Private-Public Library (Numbers),int,0,,,177,7526,0.024,,,,
shrug_pc11_td.dta,pc11_td_r_rooms_gov,,Govt.-Public Reading Room (Numbers)),int,0,,,180,7526,0.024,,,,
shrug_pc11_td.dta,pc11_td_r_rooms_priv,,Private-Public Reading Room (Numbers),int,0,,,184,7526,0.024,,,,
shrug_pc11_td.dta,pc11_td_bank_gov,,Nationalised Bank (Numbers),int,0,,,512,7526,0.068,,,,
shrug_pc11_td.dta,pc11_td_bank_priv_com,,Private Commercial Bank (Numbers),int,0,,,1054,7526,0.140,,,,
shrug_pc11_td.dta,pc11_td_bank_coop,,Co-operative Bank (Numbers),int,0,,,725,7526,0.096,,,,
shrug_pc11_td.dta,pc11_td_a_c_soc,,Agricultural Credit Society (Numbers),int,0,,,808,7526,0.107,,,,
shrug_pc11_td.dta,pc11_td_n_a_c_soc,,Non-Agricultural Credit Society (Numbers),int,0,,,1152,7526,0.153,,,,
shrug_pc11_td.dta,pc11_td_max_temp,,Maximum Temperature (in centigrade),double,0,,,305,7526,0.041,,,,
shrug_pc11_td.dta,pc11_td_fire_f_ser,,Fire Fighting Service (Status A(1)/NA(0)),byte,1,0; 1,,4179,7526,0.555,,,,
shrug_pc11_td.dta,pc11_td_primary_gov_status,,Govt. Primary School (Status A(1)/NA(0)),byte,1,0; 1,,1,7526,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_primary_priv_status,,Private Primary School (Status A(1)/NA(0)),byte,1,0; 1,,0,7526,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_middle_gov_status,,Govt. Middle School (Status A(1)/NA(0)),byte,1,0; 1,,301,7526,0.040,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_middle_priv_status,,Private Middle School (Status A(1)/NA(0)),byte,1,0; 1,,301,7526,0.040,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sec_gov_status,,Govt. Secondary School (Status A(1)/NA(0)),byte,1,0; 1,,1,7526,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sec_priv_status,,Private Secondary School (Status A(1)/NA(0)),byte,1,0; 1,,17,7526,0.002,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_s_sec_gov_status,,Govt. Senior Secondary School (Status A(1)/NA(0)),byte,1,0; 1,,5,7526,0.001,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_s_sec_priv_status,,Private Senior Secondary School (Status A(1)/NA(0)),byte,1,0; 1,,12,7526,0.002,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_arts_gov_status,,Govt. Degree College-Art Only (Status A(1)/NA(0)),byte,1,0; 1,,1256,7526,0.167,,,,
shrug_pc11_td.dta,pc11_td_arts_priv_status,,Private Degree College-Art Only (Status A(1)/NA(0)),byte,1,0; 1,,1267,7526,0.168,,,,
shrug_pc11_td.dta,pc11_td_science_gov_status,,Govt. Degree College-Science Only (Status A(1)/NA(0)),byte,1,0; 1,,1289,7526,0.171,,,,
shrug_pc11_td.dta,pc11_td_science_priv_status,,Private Degree College-Science Only (Status A(1)/NA(0)),byte,1,0; 1,,1311,7526,0.174,,,,
shrug_pc11_td.dta,pc11_td_commerce_gov_status,,Govt. Degree College-Commerce Only (Status A(1)/NA(0)),byte,1,0; 1,,1305,7526,0.173,,,,
shrug_pc11_td.dta,pc11_td_commerce_priv_status,,Private Degree College-Commerce Only (Status A(1)/NA(0)),byte,1,0; 1,,1310,7526,0.174,,,,
shrug_pc11_td.dta,pc11_td_arts_sci_gov_status,,Govt. Degree College-Art and Science Only (Status A(1)/NA(0)),byte,1,0; 1,,223,7526,0.030,,,,
shrug_pc11_td.dta,pc11_td_arts_sci_priv_status,,Private Degree College-Art and Science Only (Status A(1)/NA(0)),byte,1,0; 1,,234,7526,0.031,,,,
shrug_pc11_td.dta,pc11_td_arts_co_gov_status,,Govt. Degree College-Art and Commerce Only (Status A(1)/NA(0)),byte,1,0; 1,,220,7526,0.029,,,,
shrug_pc11_td.dta,pc11_td_arts_co_priv_status,,Private Degree College-Art and Commerce Only (Status A(1)/NA(0)),byte,1,0; 1,,224,7526,0.030,,,,
shrug_pc11_td.dta,pc11_td_art_sc_co_gov_status,,"Govt. Degree College-Art,Science and Commerce (Status A(1)/NA(0))",byte,1,0; 1,,35,7526,0.005,,,,
shrug_pc11_td.dta,pc11_td_art_sc_co_priv_status,,"Private Degree College-Art,Science and Commerce (Status A(1)/NA(0))",byte,1,0; 1,,25,7526,0.003,,,,
shrug_pc11_td.dta,pc11_td_law_gov_status,,Govt. Degree College-Law (Status A(1)/NA(0)),byte,1,0; 1,,41,7526,0.005,,,,
shrug_pc11_td.dta,pc11_td_law_priv_status,,Private Degree College-Law (Status A(1)/NA(0)),byte,1,0; 1,,41,7526,0.005,,,,
shrug_pc11_td.dta,pc11_td_col_gov_status,,Govt. Degree College-University (Status A(1)/NA(0)),byte,1,0; 1,,217,7526,0.029,,,,
shrug_pc11_td.dta,pc11_td_col_priv_status,,Private Degree College-University (Status A(1)/NA(0)),byte,1,0; 1,,219,7526,0.029,,,,
shrug_pc11_td.dta,pc11_td_oth_col_gov_status,,Govt. Degree College-Others (Status A(1)/NA(0)),byte,1,0; 1,,228,7526,0.030,,,,
shrug_pc11_td.dta,pc11_td_oth_col_priv_status,,Private Degree College-Others (Status A(1)/NA(0)),byte,1,0; 1,,231,7526,0.031,,,,
shrug_pc11_td.dta,pc11_td_medical_gov_status,,Govt.-Medical College (Status A(1)/NA(0)),byte,1,0; 1,,46,7526,0.006,,,,
shrug_pc11_td.dta,pc11_td_medical_priv_status,,Private-Medical College (Status A(1)/NA(0)),byte,1,0; 1,,47,7526,0.006,,,,
shrug_pc11_td.dta,pc11_td_engg_gov_status,,Govt.-Engineering College (Status A(1)/NA(0)),byte,1,0; 1,,33,7526,0.004,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_engg_priv_status,,Private-Engineering College (Status A(1)/NA(0)),byte,1,0; 1,,34,7526,0.005,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mgt_gov_status,,Govt.-Management Institute (Status A(1)/NA(0)),byte,1,0; 1,,33,7526,0.004,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mgt_priv_status,,Private-Management Institute (Status A(1)/NA(0)),byte,1,0; 1,,34,7526,0.005,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_poly_gov_status,,Govt.-Polytechnic (Status A(1)/NA(0)),byte,1,0; 1,,34,7526,0.005,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_poly_priv_status,,Private-Polytechnic (Status A(1)/NA(0)),byte,1,0; 1,,34,7526,0.005,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sh_inst_gov_status,,Govt.-Shorthand (Status A(1)/NA(0)),byte,1,0; 1,,1332,7526,0.177,,,,
shrug_pc11_td.dta,pc11_td_sh_inst_priv_status,,Private-Shorthand (Status A(1)/NA(0)),byte,1,0; 1,,1329,7526,0.177,,,,
shrug_pc11_td.dta,pc11_td_type_inst_gov_status,,Govt.-Typewriting (Status A(1)/NA(0)),byte,1,0; 1,,1352,7526,0.180,,,,
shrug_pc11_td.dta,pc11_td_type_inst_priv_status,,Private-Typewriting (Status A(1)/NA(0)),byte,1,0; 1,,1323,7526,0.176,,,,
shrug_pc11_td.dta,pc11_td_sh_type_in_gov_status,,Govt.-Shorthand and Typewriting (Status A(1)/NA(0)),byte,1,0; 1,,77,7526,0.010,,,,
shrug_pc11_td.dta,pc11_td_sh_type_in_priv_status,,Private-Shorthand and Typewriting (Status A(1)/NA(0)),byte,1,0; 1,,80,7526,0.011,,,,
shrug_pc11_td.dta,pc11_td_ms_off_gov_status,,Govt.-MS Office (Status A(1)/NA(0)),byte,1,0; 1,,475,7526,0.063,,,,
shrug_pc11_td.dta,pc11_td_ms_off_priv_status,,Private-MS Office (Status A(1)/NA(0)),byte,1,0; 1,,474,7526,0.063,,,,
shrug_pc11_td.dta,pc11_td_dtp_publ_gov_status,,Govt.-Desk Top Publishing (Status A(1)/NA(0)),byte,1,0; 1,,599,7526,0.080,,,,
shrug_pc11_td.dta,pc11_td_dtp_publ_priv_status,,Private-Desk Top Publishing (Status A(1)/NA(0)),byte,1,0; 1,,598,7526,0.079,,,,
shrug_pc11_td.dta,pc11_td_oth_voc_gov_status,,Govt.-Vocational(Others) (Status A(1)/NA(0)),byte,1,0; 1,,260,7526,0.035,,,,
shrug_pc11_td.dta,pc11_td_oth_voc_priv_status,,Private-Vocational(Others) (Status A(1)/NA(0)),byte,1,0; 1,,262,7526,0.035,,,,
shrug_pc11_td.dta,pc11_td_educ_nf_gov_status,,Govt.-Non Formal Education (Status A(1)/NA(0)),byte,1,0; 1,,79,7526,0.010,,,,
shrug_pc11_td.dta,pc11_td_educ_nf_priv_status,,Private-Non Formal Education (Status A(1)/NA(0)),byte,1,0; 1,,106,7526,0.014,,,,
shrug_pc11_td.dta,pc11_td_disab_sch_gov_status,,Govt.-Special School for Disabled (Status A(1)/NA(0)),byte,1,0; 1,,94,7526,0.012,,,,
shrug_pc11_td.dta,pc11_td_disab_sch_priv_status,,Private-Special School for Disabled (Status A(1)/NA(0)),byte,1,0; 1,,97,7526,0.013,,,,
shrug_pc11_td.dta,pc11_td_oth_educ_gov_status,,Govt.-Others(Specify) (Status A(1)/NA(0)),byte,1,0; 1,,1107,7526,0.147,,,,
shrug_pc11_td.dta,pc11_td_oth_educ_priv_status,,Private-Others(Specify) (Status A(1)/NA(0)),byte,1,0; 1,,1111,7526,0.148,,,,
shrug_pc11_td.dta,pc11_td_orph_home_gov_status,,Govt.-Orphanage Home (Status A(1)/NA(0)),byte,1,0; 1,,147,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_orph_home_priv_status,,Private-Orphanage Home (Status A(1)/NA(0)),byte,1,0; 1,,147,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_wwh_gov_status,,Govt.-Working Women's Hostel (Status A(1)/NA(0)),byte,1,0; 1,,149,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_wwh_priv_status,,Private-Working Women's Hostel (Status A(1)/NA(0)),byte,1,0; 1,,150,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_old_home_gov_status,,Govt.-Old Age Home (Status A(1)/NA(0)),byte,1,0; 1,,151,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_old_home_priv_status,,Private-Old Age Home (Status A(1)/NA(0)),byte,1,0; 1,,151,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_stadium_gov_status,,Govt.-Stadium (Status A(1)/NA(0)),byte,1,0; 1,,153,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_stadium_priv_status,,Private-Stadium (Status A(1)/NA(0)),byte,1,0; 1,,156,7526,0.021,,,,
shrug_pc11_td.dta,pc11_td_cinema_gov_status,,Govt.-Cinema Theatre (Status A(1)/NA(0)),byte,1,0; 1,,156,7526,0.021,,,,
shrug_pc11_td.dta,pc11_td_cinema_priv_status,,Private-Cinema Theatre (Status A(1)/NA(0)),byte,1,0; 1,,156,7526,0.021,,,,
shrug_pc11_td.dta,pc11_td_auditorium_gov_status,,Govt.-Auditorium/Community Hall (Status A(1)/NA(0)),byte,1,0; 1,,142,7526,0.019,,,,
shrug_pc11_td.dta,pc11_td_auditorium_priv_status,,Private-Auditorium/Community Hall (Status A(1)/NA(0)),byte,1,0; 1,,144,7526,0.019,,,,
shrug_pc11_td.dta,pc11_td_p_lib_gov_status,,Govt.-Public Library (Status A(1)/NA(0)),byte,1,0; 1,,142,7526,0.019,,,,
shrug_pc11_td.dta,pc11_td_p_lib_priv_status,,Private-Public Library (Status A(1)/NA(0)),byte,1,0; 1,,145,7526,0.019,,,,
shrug_pc11_td.dta,pc11_td_r_rooms_gov_status,,Govt.-Public Reading Room (Status A(1)/NA(0)),byte,1,0; 1,,151,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_r_rooms_priv_status,,Private-Public Reading Room (Status A(1)/NA(0)),byte,1,0; 1,,153,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_min_temp,,Minimum Temperature (in centigrade),double,0,,,310,7526,0.041,,,,
shrug_pc11_td.dta,pc11_td_state_h_na,,State H.Q. Name,str18,0,,,6,7526,0.001,,,,
shrug_pc11_td.dta,pc11_td_dist_h_na,,District H.Q. Name,str27,0,,,5,7526,0.001,,,,
shrug_pc11_td.dta,pc11_td_sdt_h_na,,Subdivision/Taluk/Tahsil/Police Station/ Development Block/Island H.Q. Name,str26,0,,,22,7526,0.003,,,,
shrug_pc11_td.dta,pc11_td_city_1lakh,,Nearest Ciity Name with Population of 1 Lakh and more,str34,0,,,53,7526,0.007,,,,
shrug_pc11_td.dta,pc11_td_city_5lakh,,Nearest Ciity Name with Population of 5 Lakh and more,str33,0,,,19,7526,0.003,,,,
shrug_pc11_td.dta,pc11_td_railway_st,,Railway Station Name,str39,0,,,52,7526,0.007,,,,
shrug_pc11_td.dta,pc11_td_bus_route,,Bus Route Name,str30,0,,,52,7526,0.007,,,,
shrug_pc11_td.dta,pc11_td_sys_drain,,Drainage System (Open-1/Closed-2/Both-3/No-4 ?),str1,0,,,0,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_sys_wat_stor1,,Protected Water Supply Source-1,str6,0,,,195,7526,0.026,,,,
shrug_pc11_td.dta,pc11_td_sys_stor1,,System of Storage Source-1,str6,0,,,447,7526,0.059,,,,
shrug_pc11_td.dta,pc11_td_sys_wat_stor2,,Protected Water Supply Source-2,str6,0,,,3008,7526,0.400,,,,
shrug_pc11_td.dta,pc11_td_sys_stor2,,System of Storage Source-2,str6,0,,,4242,7526,0.564,,,,
shrug_pc11_td.dta,pc11_td_sys_wat_stor3,,Protected Water Supply Source-3,str7,0,,,4373,7526,0.581,,,,
shrug_pc11_td.dta,pc11_td_sys_stor3,,System of Storage Source-3,str6,0,,,4980,7526,0.662,,,,
shrug_pc11_td.dta,pc11_td_sys_wat_stor4,,Protected Water Supply Source-4,str6,0,,,4436,7526,0.589,,,,
shrug_pc11_td.dta,pc11_td_sys_stor4,,System of Storage Source-4,str6,0,,,3156,7526,0.419,,,,
shrug_pc11_td.dta,pc11_td_sys_wat_stor5,,Protected Water Supply Source-5,str6,0,,,4177,7526,0.555,,,,
shrug_pc11_td.dta,pc11_td_sys_stor5,,System of Storage Source-5,str6,0,,,2835,7526,0.377,,,,
shrug_pc11_td.dta,pc11_td_fire_near,,If Staus -2 Nearest Fire Fighting Service Location,str32,0,,,1825,7526,0.242,,,,
shrug_pc11_td.dta,pc11_td_prim_near,,Nearest Village/Town Name,str19,0,,,3396,7526,0.451,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_middle_near,pc11_td_middle_nearest_name,Nearest Village/Town Name,str23,0,,,5383,7526,0.715,,pc11_td_middle_nearest_name,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sec_near,,Nearest Village/Town Name,str23,0,,,6281,7526,0.835,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_s_sec_near,,Nearest Village/Town Name,str23,0,,,5523,7526,0.734,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_arts_near,,Nearest Village/Town Name,str36,0,,,3443,7526,0.457,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_science_near,,Nearest Village/Town Name,str32,0,,,3063,7526,0.407,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_commerce_near,,Nearest Village/Town Name,str32,0,,,2877,7526,0.382,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_arts_sci_near,,Nearest Village/Town Name,str24,0,,,3131,7526,0.416,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_arts_co_near,,Nearest Village/Town Name,str25,0,,,3302,7526,0.439,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_art_sc_co_near,,Nearest Village/Town Name,str24,0,,,3128,7526,0.416,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_law_near,,Nearest Village/Town Name,str25,0,,,1420,7526,0.189,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_col_near,,Nearest Village/Town Name,str72,0,,,2296,7526,0.305,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_oth_col_near,,Nearest Village/Town Name,str21,0,,,2199,7526,0.292,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_medical_near,,Nearest Village/Town Name,str23,0,,,579,7526,0.077,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_engg_near,,Nearest Village/Town Name,str23,0,,,949,7526,0.126,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mgt_near,,Nearest Village/Town Name,str23,0,,,1128,7526,0.150,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_poly_near,,Nearest Village/Town Name,str28,0,,,1316,7526,0.175,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sh_inst_near,,Nearest Village/Town Name,str22,0,,,2818,7526,0.374,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_type_inst_near,,Nearest Village/Town Name,str23,0,,,3849,7526,0.511,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sh_type_in_near,,Nearest Village/Town Name,str23,0,,,3242,7526,0.431,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_ms_off_near,,Nearest Village/Town Name,str21,0,,,4558,7526,0.606,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_dtp_publ_near,,Nearest Village/Town Name,str19,0,,,4257,7526,0.566,,,conceptual,Same normalized label appears under different variable names.
